id,genres,keywords,original_language,original_title,overview,popularity,release_date,runtime,spoken_languages,tagline,vote_average,vote_count,cast,director,combined_features
2858,"['Romance', 'Crime', 'Drama']",sex adultery confession based on novel obsession,en,The Postman Always Rings Twice,This remake of the 1946 movie of the same name accounts an affair between a seedy drifter and a seductive wife of a roadside cafe owner. This begins a chain of events that culminates in murder. Based on a novel by James M. Cain.,-0.4625973183597039,1981-03-20 00:00:00,0.6685610909226883,"[{'iso_639_1': 'en', 'name': 'English'}]",You Will Feel The Heat,0.2576855492390082,-0.47067295298315487,"['Jack', 'Nicholson', 'Jessica', 'Lange', 'John', 'Colicos', 'Michael', 'Lerner', 'Anjelica', 'Huston']",Bob Rafelson,The Postman Always Rings Twice sex adultery confession based on novel obsession JackNicholsonJessicaLangeJohnColicosMichaelLernerAnjelicaHuston RomanceCrimeDrama
2859,"['Drama', 'Romance']",painter biography painting maid,en,Girl with a Pearl Earring,"This film, adapted from a work of fiction by author Tracy Chevalier, tells a story about the events surrounding the creation of the painting ""Girl With A Pearl Earring"" by 17th century Dutch master Johannes Vermeer. A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.",-0.04973373146685115,2003-08-31 00:00:00,-0.2621546085031487,"[{'iso_639_1': 'en', 'name': 'English'}]",Discover the mystery behind the legend.,0.2576855492390082,-0.2545082578928975,"['Scarlett', 'Johansson', 'Colin', 'Firth', 'Cillian', 'Murphy', 'Tom', 'Wilkinson', 'Judy', 'Parfitt']",Peter Webber,Girl with a Pearl Earring painter biography painting maid ScarlettJohanssonColinFirthCillianMurphyTomWilkinsonJudyParfitt DramaRomance
2860,"['Action', 'Drama', 'History', 'War', 'Adventure']",terror submarine based on novel atlantic ocean gibraltar,de,Das Boot,"A German submarine hunts allied ships during the Second World War, but it soon becomes the hunted. The crew tries to survive below the surface, while stretching both the boat and themselves to their limits.",0.17091993487083598,1981-09-16 00:00:00,1.8651955616130502,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",When the hunters become the hunted,1.5179897195787093,-0.06344133638989845,"['J\\u00fcrgen', 'Prochnow', 'Herbert', 'Gr\\u00f6nemeyer', 'Klaus', 'Wennemann', 'Hubertus', 'Bengsch', 'Martin', 'Semmelrogge']",Wolfgang Petersen,Das Boot terror submarine based on novel atlantic ocean gibraltar J\u00fcrgenProchnowHerbertGr\u00f6nemeyerKlausWennemannHubertusBengschMartinSemmelrogge ActionDramaHistoryWarAdventure
2861,['Comedy'],sorority cross dressing university t shirt sorority girl,en,Sorority Boys,"Three friends who head the Social Committee in a frat house, called KOK (Kappa Omicron Kappa), are charged with stealing money their fraternity has been saving for a cocktail cruise at the end of the semester, the one that guarantees them a spot at a very high paying company.",-0.5681395149360392,2002-03-22 00:00:00,-0.6167129701891818,"[{'iso_639_1': 'en', 'name': 'English'}]",,-1.2546794551686336,-0.5216781057572606,"['Barry', 'Watson', 'Michael', 'Rosenbaum', 'Harland', 'Williams', 'Melissa', 'Sagemiller', 'Tony', 'Denman']",Wallace Wolodarsky,Sorority Boys sorority cross dressing university t shirt sorority girl BarryWatsonMichaelRosenbaumHarlandWilliamsMelissaSagemillerTonyDenman Comedy
2862,"['Comedy', 'Drama', 'Science', 'Fiction']",london england father son relationship time travel,en,About Time,"The night after another unsatisfactory New Year party, Tim's father tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life – so he decides to make his world a better place... by getting a girlfriend. Sadly, that turns out not to be as easy as he thinks.",1.6743070656611436,2013-08-16 00:00:00,0.7128808861334425,"[{'iso_639_1': 'en', 'name': 'English'}]",What if every moment in life came with a second chance?,1.4339694415560622,1.113725205412477,"['Domhnall', 'Gleeson', 'Rachel', 'McAdams', 'Bill', 'Nighy', 'Lydia', 'Wilson', 'Lindsay', 'Duncan']",Richard Curtis,About Time london england father son relationship time travel DomhnallGleesonRachelMcAdamsBillNighyLydiaWilsonLindsayDuncan ComedyDramaScienceFiction
2863,"['Adventure', 'Drama', 'Action', 'Romance']",martial arts swordplay government rebellion dagger,zh,十面埋伏,"In 9th century China, a corrupt government wages war against a rebel army called the Flying Daggers. A romantic warrior breaks a beautiful rebel out of prison to help her rejoin her fellows, but things are not what they seem.",-0.014557314102987743,2004-05-19 00:00:00,0.535601705290426,"[{'iso_639_1': 'zh', 'name': '普通话'}]",,0.8458274953975348,-0.2043127107183808,"['Takeshi', 'Kaneshiro', 'Andy', 'Lau', 'Zhang', 'Ziyi', 'Song', 'Dandan', 'Zhao', 'Hongfei']",Zhang Yimou,House of Flying Daggers martial arts swordplay government rebellion dagger TakeshiKaneshiroAndyLauZhangZiyiSongDandanZhaoHongfei AdventureDramaActionRomance
2864,"['Drama', 'Thriller']",cover-up hedge fund,en,Arbitrage,"A troubled hedge fund magnate, desperate to complete the sale of his trading empire, makes an error that forces him to turn to an unlikely person for help.",-0.16093562123004979,2012-09-14 00:00:00,-0.30647440371390283,"[{'iso_639_1': 'en', 'name': 'English'}]",Power is the best alibi.,0.00562471517106743,-0.32170552265878277,"['Richard', 'Gere', 'Susan', 'Sarandon', 'Tim', 'Roth', 'Brit', 'Marling', 'Monica', 'Raymund']",Nicholas Jarecki,Arbitrage cover-up hedge fund RichardGereSusanSarandonTimRothBritMarlingMonicaRaymund DramaThriller
2865,"['Science', 'Fiction', 'Thriller']",time travel time machine teenager found footage,en,Project Almanac,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",0.3585867811416525,2015-01-30 00:00:00,-0.04055563244937797,"[{'iso_639_1': 'en', 'name': 'English'}]",Today is better the second time around,0.2576855492390082,0.19563245547857483,"['Jonny', 'Weston', 'Virginia', 'Gardner', 'Sofia', ""Black-D'Elia"", 'Sam', 'Lerner', 'Allen', 'Evangelista']",Dean Israelite,Project Almanac time travel time machine teenager found footage JonnyWestonVirginiaGardnerSofiaBlack-D'EliaSamLernerAllenEvangelista ScienceFictionThriller
2866,"['Drama', 'History', 'Music']",woman director,en,Cadillac Records,"The story of sex, violence, race and rock and roll in 1950s Chicago, and the exciting but turbulent lives of some of America's musical legends, including Muddy Waters, Leonard Chess, Little Walter, Howlin' Wolf, Etta James and Chuck Berry.",-0.2544907222341153,2008-12-05 00:00:00,0.09240375318288446,"[{'iso_639_1': 'en', 'name': 'English'}]",,0.6777869393522419,-0.4901034873732904,"['Adrien', 'Brody', 'Jeffrey', 'Wright', 'Beyonc\\u00e9', 'Knowles', 'Gabrielle', 'Union', 'Columbus', 'Short']",Darnell Martin,Cadillac Records woman director AdrienBrodyJeffreyWrightBeyonc\u00e9KnowlesGabrielleUnionColumbusShort DramaHistoryMusic
2867,"['Action', 'Comedy']",,en,Screwed,"A chauffeur kidnaps his rich boss's dog to hold it for ransom, but when she accidentally gets the dog back, she thinks that it's the chauffeur who's been kidnapped.",-0.5079778541968282,2000-05-12 00:00:00,-1.1485505127182316,"[{'iso_639_1': 'en', 'name': 'English'}]",,-1.0026186211006929,-0.541108640147396,"['Norm', 'Macdonald', 'Dave', 'Chappelle', 'Danny', 'DeVito', 'Elaine', 'Stritch', 'Daniel', 'Benzali']",Scott Alexander,Screwed  NormMacdonaldDaveChappelleDannyDeVitoElaineStritchDanielBenzali ActionComedy
2868,"['Action', 'Thriller', 'Science', 'Fiction']",prison cyborg married couple future dystopia,en,Fortress,A futuristic prison movie. Protagonist and wife are nabbed at a future US emigration point with an illegal baby during population control. The resulting prison experience is the subject of the movie. The prison is a futuristic one run by a private corporation bent on mind control in various ways,-0.40276156330073426,1992-09-30 00:00:00,-0.5280733797676735,"[{'iso_639_1': 'en', 'name': 'English'}]",The high-tech prison thirty stories below ground. Built to withstand anything... Execpt an innocent man.,-0.33045639691951906,-0.4237158282069941,"['Christopher', 'Lambert', 'Kurtwood', 'Smith', 'Loryn', 'Locklin', 'Clifton', 'Collins', 'Jr', 'Jeffrey', 'Combs']",Stuart Gordon,Fortress prison cyborg married couple future dystopia ChristopherLambertKurtwoodSmithLorynLocklinCliftonCollinsJrJeffreyCombs ActionThrillerScienceFiction
2869,"['Comedy', 'Drama']",,en,For Your Consideration,"Three actors learn that their respective performances in the film ""Home for Purim,"" a drama set in the mid-1940s American South, are generating award-season buzz.",-0.5403061707302774,2006-11-22 00:00:00,-0.9269515366644608,"[{'iso_639_1': 'en', 'name': 'English'}]",,-0.16241584087422545,-0.5249165281556165,"['Catherine', ""O'Hara"", 'Harry', 'Shearer', 'Parker', 'Posey', 'Christopher', 'Moynihan', 'John', 'Michael', 'Higgins']",Christopher Guest,For Your Consideration  CatherineO'HaraHarryShearerParkerPoseyChristopherMoynihanJohnMichaelHiggins ComedyDrama
2870,"['Drama', 'Comedy']",exzentrik independent film reporter ex-wife spectacle,en,Celebrity,"The career and personal life of writer Lee are at a standstill, so he divorces his bashful wife, Robin, and dives into a new job as an entertainment journalist. His assignments take him to the swankiest corners of Manhattan, but as he jumps from one lavish party to another and engages in numerous empty romances, he starts to doubt the worth of his work. Meanwhile, top TV producer Tony falls for Robin and introduces her to the world of celebrity.",-0.43775050556636186,1998-09-07 00:00:00,0.26968293402590104,"[{'iso_639_1': 'en', 'name': 'English'}]",A funny look at people who will do anything to get famous... or stay famous.,-0.078395562851579,-0.4698633473835659,"['Kenneth', 'Branagh', 'Judy', 'Davis', 'Joe', 'Mantegna', 'Leonardo', 'DiCaprio', 'Charlize', 'Theron']",Woody Allen,Celebrity exzentrik independent film reporter ex-wife spectacle KennethBranaghJudyDavisJoeMantegnaLeonardoDiCaprioCharlizeTheron DramaComedy
2871,"['Drama', 'Comedy']",gay sister sister relationship wife husband relationship 1970s becoming an adult,en,Running with Scissors,"Young Augusten Burroughs absorbs experiences that could make for a shocking memoir: the son of an alcoholic father and an unstable mother, he's handed off to his mother's therapist, Dr. Finch, and spends his adolescent years as a member of Finch's bizarre extended family.",-0.5264892842670811,2006-10-27 00:00:00,0.4026423196581635,"[{'iso_639_1': 'en', 'name': 'English'}]",Ever have one of those lives?,-0.24643611889687264,-0.49658033217000225,"['Annette', 'Bening', 'Brian', 'Cox', 'Joseph', 'Cross', 'Joseph', 'Fiennes', 'Evan', 'Rachel', 'Wood']",Ryan Murphy,Running with Scissors gay sister sister relationship wife husband relationship 1970s becoming an adult AnnetteBeningBrianCoxJosephCrossJosephFiennesEvanRachelWood DramaComedy
2872,"['Comedy', 'Romance']",musical,en,From Justin to Kelly,"A lonely, sexually repressed man. A depressed woman. A summer camp. On this fateful night, they will meet... and their hearts will become one.",-0.6253592901677398,2003-06-20 00:00:00,-0.7496723558214443,"[{'iso_639_1': 'en', 'name': 'English'}]",The tale of two American Idols.,-2.5990039035309813,-0.541108640147396,"['Kelly', 'Clarkson', 'Justin', 'Guarini', 'Brandon', 'Henschel', 'Greg', 'Siff', 'Brian', 'Dietzen']",Robert Iscove,From Justin to Kelly musical KellyClarksonJustinGuariniBrandonHenschelGregSiffBrianDietzen ComedyRomance
2873,['Comedy'],independent film neighbor masturbation phone sex actress,en,Girl 6,"Girl 6 is a 1996 American film by director Spike Lee about a phone sex operator. Theresa Randle played the title character, and playwright Suzan-Lori Parks wrote the screenplay. The soundtrack is composed entirely of songs written by Prince. The film was screened in the Un Certain Regard section at the 1996 Cannes Film Festival. Directors Quentin Tarantino and Ron Silver make cameo appearances as film directors at a pair of interesting auditions.",-0.582296853915489,1996-03-22 00:00:00,0.04808395797213032,"[{'iso_639_1': 'en', 'name': 'English'}]","A fresh, sassy and sexy comedy!",-0.33045639691951906,-0.5467758793445189,"['Theresa', 'Randle', 'Isaiah', 'Washington', 'Spike', 'Lee', 'Jenifer', 'Lewis', 'Debi', 'Mazar']",Spike Lee,Girl 6 independent film neighbor masturbation phone sex actress TheresaRandleIsaiahWashingtonSpikeLeeJeniferLewisDebiMazar Comedy
2874,"['Mystery', 'Thriller']",eroticism suspense woman director,en,In the Cut,"Following the gruesome murder of a young woman in her neighborhood, a self-determined woman living in New York City--as if to test the limits of her own safety--propels herself into an impossibly risky sexual liaison. Soon she grows increasingly wary about the motives of every man with whom she has contact--and about her own.",-0.34533257126341066,2003-09-09 00:00:00,0.535601705290426,"[{'iso_639_1': 'en', 'name': 'English'}]",Everything you know about desire is dead wrong.,-1.2546794551686336,-0.48767467057452346,"['Meg', 'Ryan', 'Mark', 'Ruffalo', 'Jennifer', 'Jason', 'Leigh', 'Nick', 'Damici', 'Heather', 'Litteer']",Jane Campion,In the Cut eroticism suspense woman director MegRyanMarkRuffaloJenniferJasonLeighNickDamiciHeatherLitteer MysteryThriller
2875,"['Drama', 'Romance']",love of one's life neighbor,en,Two Lovers,A depressed man moves back in with his parents following a recent heartbreak.,-0.4158817725679726,2008-11-19 00:00:00,0.1367235483936386,"[{'iso_639_1': 'en', 'name': 'English'}]",,0.4257261052843011,-0.43505030660123983,"['Joaquin', 'Phoenix', 'Gwyneth', 'Paltrow', 'Isabella', 'Rossellini', 'Vinessa', 'Shaw', 'Moni', 'Moshonov']",James Gray,Two Lovers love of one's life neighbor JoaquinPhoenixGwynethPaltrowIsabellaRosselliniVinessaShawMoniMoshonov DramaRomance
2876,"['Comedy', 'Drama']",based on novel war veteran male friendship death of a friend friendship,en,Last Orders,"Jack Dodd was a London butcher who enjoyed a pint with his mates for over 50 years. When he died, he died as he lived, with a smile on his face watching a horse race on which he had bet, with borrowed money. But before he died he had a final request, 'Last Orders', that his ashes be scattered in the sea at Margate. The movie follows his mates, Ray, Lenny and Vic and his foster son Vince as they journey to the sea with the ashes. Along the way, the threads of their lives, their loves and their disappointments are woven together in their memories of Jack and his wife Amy",-0.56313452362567,2001-09-10 00:00:00,0.09240375318288446,"[{'iso_639_1': 'en', 'name': 'English'}]",,-0.078395562851579,-0.541918245746985,"['Michael', 'Caine', 'Tom', 'Courtenay', 'David', 'Hemmings', 'Bob', 'Hoskins', 'Helen', 'Mirren']",Fred Schepisi,Last Orders based on novel war veteran male friendship death of a friend friendship MichaelCaineTomCourtenayDavidHemmingsBobHoskinsHelenMirren ComedyDrama
2877,"['Horror', 'Drama', 'Science', 'Fiction']",river mobile phone bravery archer daughter,ko,괴물,"Gang-du is a dim-witted man working at his father's tiny snack bar near the Han River. One day, Gang-du's one and only daughter Hyun-seo comes back from school irritated. She is angry at her uncle, Nam-il, who visited her school as her guardian shamelessly drunk. Ignoring her father's excuses for Nam-il, Hyun-seo is soon engrossed in her aunt Nam-joo's archery tournament on TV. Meanwhile, outside of the snack bar, people are fascinated by an unidentified object hanging onto a bridge. In an instant, the object reveals itself as a terrifying creature turning the riverbank into a gruesome sea of blood¡¦ Amid the chaos, Hyun-seo is helplessly snatched up by the creature right before Gang-du's eyes. These unforeseen circumstances render the government powerless to act. But receiving a call of help from Hyun-seo, the once-ordinary citizen Gang-du and his family are thrust into a battle with the monster to rescue their beloved Hyun-seo.",0.19252892987071424,2006-07-27 00:00:00,0.535601705290426,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Monsters are real.,0.5097463833069483,-0.12497136195866085,"['Song', 'Kang-ho', 'Park', 'Hae-il', 'Bae', 'Doona', 'Ko', 'Ah-sung', 'Byun', 'Hee-bong']",Bong Joon-ho,The Host river mobile phone bravery archer daughter SongKang-hoParkHae-ilBaeDoonaKoAh-sungByunHee-bong HorrorDramaScienceFiction
